GeneSymbol,DiseaseID,InferenceScore
TLR9,MESH:D012555,1
TLR9,MESH:D064726,1
TLX1,MESH:D000782,1
TLX1,MESH:D002471,1
TLX1,MESH:D015459,1
TLX1,MESH:D054218,1
TLX1,MESH:D013158,1
TM4SF4,MESH:D008107,1
TM6SF1,MESH:D008106,1
TM6SF2,MESH:D008104,1
TM6SF2,MESH:D009203,1
TM6SF2,MESH:D065626,1
TMBIM1,MESH:D008106,1
TMBIM4,MESH:D010048,1
TMCO1,MESH:D001848,1
TMCO1,MESH:D019465,1
TMCO1,MESH:D005902,1
TMCO1,MESH:D008607,1
TMCO1,MESH:D009139,1
TMED2,MESH:D017202,1
TMED7,MESH:D056486,1
TMED7,MESH:D002779,1
TMEFF2,MESH:D011085,1
TMEFF2,MESH:D011471,1
TMEM106A,MESH:D008106,1
TMEM106B,MESH:D000086382,1
TMEM117,MESH:D056486,1
TMEM117,MESH:D002779,1
TMEM127,MESH:D010673,1
TMEM132B,MESH:D008545,1
TMEM132D,MESH:D008113,1
TMEM132D,MESH:D011230,1
TMEM132D,MESH:D055752,1
TMEM135,MESH:D002289,1
TMEM135,MESH:D005909,1
TMEM135,MESH:D008607,1
TMEM139,MESH:D009361,1
TMEM151A,MESH:D011085,1
TMEM151B,MESH:D011085,1
TMEM164,MESH:D056486,1
TMEM165,MESH:D008106,1
TMEM17,MESH:D046152,1
TMEM178,MESH:D008106,1
TMEM18,MESH:D003924,1
TMEM18,MESH:D009765,1
TMEM184B,MESH:D008106,1
TMEM230,MESH:D010300,1
TMEM231,MESH:D046152,1
TMEM238L,MESH:D015179,1
TMEM25,MESH:D001943,1
TMEM30B,MESH:D008545,1
TMEM37,MESH:D002277,1
TMEM37,MESH:D015674,1
TMEM38B,MESH:D056486,1
TMEM43,MESH:D016757,1
TMEM43,MESH:D008106,1
TMEM45A,MESH:D008175,1
TMEM59L,MESH:D010048,1
TMEM63A,MESH:D018450,1
TMEM63A,MESH:D013274,1
TMEM65,MESH:D008106,1
TMEM67,MESH:D052177,1
TMEM67,MESH:D008103,1
TMEM70,MESH:D006528,1
TMEM70,MESH:D009202,1
TMEM70,MESH:D017237,1
TMF1,MESH:D011085,1
TMF1,MESH:D011471,1
TMLHE,MESH:D001321,1
TMOD1,MESH:D010048,1
TMOD1,MESH:D011471,1
TMPO,MESH:D001172,1
TMPO,MESH:D002311,1
TMPO,MESH:D017202,1
TMPRSS11D,MESH:D018352,1
TMPRSS11D,MESH:D007251,1
TMPRSS11D,MESH:D045169,1
TMPRSS2,MESH:D018352,1
TMPRSS2,MESH:D000086382,1
TMPRSS2,MESH:D007251,1
TMPRSS2,MESH:D011471,1
TMPRSS2,MESH:D045169,1
TMPRSS4,MESH:D000086382,1
TMPRSS4,MESH:D007251,1
TMPRSS6,MESH:D018798,1
TMPRSS7,MESH:D019966,1
TMSB10,MESH:D017449,1
TMSB10,MESH:D008106,1
TMSB4X,MESH:C531617,1
TMSB4X,MESH:D011471,1
TMTC2,MESH:D003638,1
TMTC3,MESH:D054082,1
TNC,MESH:D001249,1
TNC,MESH:D004715,1
TNC,MESH:D055370,1
TNC,MESH:D008545,1
TNC,MESH:D015207,1
TNC,MESH:D014648,1
TNF,MESH:D020083,1
TNF,MESH:D054058,1
TNF,MESH:D058186,1
TNF,MESH:D055371,1
TNF,MESH:D000230,1
TNF,MESH:D000419,1
TNF,MESH:D000544,1
TNF,MESH:C531617,1
TNF,MESH:D000740,1
TNF,MESH:D000755,1
TNF,MESH:D060050,1
TNF,MESH:D000855,1
TNF,MESH:D001008,1
TNF,MESH:D020261,1
TNF,MESH:D001169,1
TNF,MESH:D001170,1
TNF,MESH:D015535,1
TNF,MESH:D001172,1
TNF,MESH:D001249,1
TNF,MESH:D050197,1
TNF,MESH:D001607,1
TNF,MESH:D001929,1
TNF,MESH:D001930,1
TNF,MESH:D000070642,1
TNF,MESH:D002545,1
TNF,MESH:D001943,1
TNF,MESH:D001987,1
TNF,MESH:D002056,1
TNF,MESH:D002100,1
TNF,MESH:D002114,1
TNF,MESH:D006528,1
TNF,MESH:D002295,1
TNF,MESH:D006332,1
TNF,MESH:D009202,1
TNF,MESH:D066126,1
TNF,MESH:D018188,1
TNF,MESH:D056486,1
TNF,MESH:D002690,1
TNF,MESH:D002779,1
TNF,MESH:D001651,1
TNF,MESH:D003092,1
TNF,MESH:D003093,1
TNF,MESH:D003110,1
TNF,MESH:D015179,1
TNF,MESH:D023903,1
TNF,MESH:D000086382,1
TNF,MESH:D003384,1
TNF,MESH:D003424,1
TNF,MESH:D017449,1
TNF,MESH:D003882,1
TNF,MESH:D003921,1
TNF,MESH:D003922,1
TNF,MESH:D003924,1
TNF,MESH:D058065,1
TNF,MESH:D004195,1
TNF,MESH:D018450,1
TNF,MESH:D003875,1
TNF,MESH:D004342,1
TNF,MESH:D064420,1
TNF,MESH:D004487,1
TNF,MESH:D000075222,1
TNF,MESH:D005199,1
TNF,MESH:D005234,1
TNF,MESH:D005334,1
TNF,MESH:D018222,1
TNF,MESH:D005355,1
TNF,MESH:D005910,1
TNF,MESH:D005921,1
TNF,MESH:D006323,1
TNF,MESH:D006333,1
TNF,MESH:D018883,1
TNF,MESH:D006463,1
TNF,MESH:D006501,1
TNF,MESH:D006519,1
TNF,MESH:D006527,1
TNF,MESH:D006548,1
TNF,MESH:D019247,1
TNF,MESH:D006930,1
TNF,MESH:D006932,1
TNF,MESH:D006934,1
TNF,MESH:D020138,1
TNF,MESH:D006946,1
TNF,MESH:D006967,1
TNF,MESH:D006973,1
TNF,MESH:D006976,1
TNF,MESH:D007003,1
TNF,MESH:D007022,1
TNF,MESH:D007035,1
TNF,MESH:D054990,1
TNF,MESH:D007239,1
TNF,MESH:D007249,1
TNF,MESH:D015212,1
TNF,MESH:D007333,1
TNF,MESH:D055959,1
TNF,MESH:C535932,1
TNF,MESH:D007676,1
TNF,MESH:D007896,1
TNF,MESH:D016773,1
TNF,MESH:D007898,1
TNF,MESH:D008088,1
TNF,MESH:D008104,1
TNF,MESH:D008106,1
TNF,MESH:D008107,1
TNF,MESH:D017114,1
TNF,MESH:D008113,1
TNF,MESH:D008114,1
TNF,MESH:D008171,1
TNF,MESH:D055370,1
TNF,MESH:D008175,1
TNF,MESH:D008288,1
TNF,MESH:D020149,1
TNF,MESH:D008545,1
TNF,MESH:D048629,1
TNF,MESH:D017240,1
TNF,MESH:D009102,1
TNF,MESH:D009133,1
TNF,MESH:D009203,1
TNF,MESH:D017202,1
TNF,MESH:D009205,1
TNF,MESH:D009325,1
TNF,MESH:D009336,1
TNF,MESH:D009361,1
TNF,MESH:D009362,1
TNF,MESH:D009374,1
TNF,MESH:D009410,1
TNF,MESH:D009422,1
TNF,MESH:D009437,1
TNF,MESH:D009447,1
TNF,MESH:D020078,1
TNF,MESH:D000090862,1
TNF,MESH:D065626,1
TNF,MESH:D009765,1
TNF,MESH:D009914,1
TNF,MESH:D055013,1
TNF,MESH:D010014,1
TNF,MESH:D015663,1
TNF,MESH:D010146,1
TNF,MESH:D010190,1
TNF,MESH:D010300,1
TNF,MESH:D010922,1
TNF,MESH:D010996,1
TNF,MESH:D010998,1
TNF,MESH:D011014,1
TNF,MESH:D017285,1
TNF,MESH:D011249,1
TNF,MESH:D047928,1
TNF,MESH:D011565,1
TNF,MESH:D029424,1
TNF,MESH:D011654,1
TNF,MESH:D011656,1
TNF,MESH:D011658,1
TNF,MESH:D011833,1
TNF,MESH:D015427,1
TNF,MESH:D012130,1
TNF,MESH:D012140,1
TNF,MESH:D012164,1
TNF,MESH:D012509,1
TNF,MESH:D012559,1
TNF,MESH:D012594,1
TNF,MESH:D018805,1
TNF,MESH:D012771,1
TNF,MESH:D012772,1
TNF,MESH:D012871,1
TNF,MESH:D012983,1
TNF,MESH:D013117,1
TNF,MESH:D013226,1
TNF,MESH:D013274,1
TNF,MESH:D013276,1
TNF,MESH:D020521,1
TNF,MESH:D013345,1
TNF,MESH:D013610,1
TNF,MESH:D013927,1
TNF,MESH:D013964,1
TNF,MESH:D014277,1
TNF,MESH:D001749,1
TNF,MESH:D014581,1
TNF,MESH:D014652,1
TNF,MESH:D057772,1
TNF,MESH:D054556,1
TNF,MESH:D018754,1
TNF,MESH:D014820,1
TNF,MESH:D015430,1
TNF,MESH:D014947,1
TNFAIP1,MESH:D003928,1
TNFAIP2,MESH:D001172,1
TNFAIP3,MESH:D001172,1
TNFAIP3,MESH:D001327,1
TNFAIP3,MESH:D002471,1
TNFAIP3,MESH:D007249,1
TNFAIP3,MESH:D008180,1
TNFAIP3,MESH:D008224,1
TNFAIP3,MESH:D016410,1
TNFAIP3,MESH:D009103,1
TNFAIP3,MESH:D011565,1
TNFAIP3,MESH:D012859,1
TNFAIP6,MESH:D055371,1
TNFAIP6,MESH:D020261,1
TNFAIP6,MESH:D001171,1
TNFAIP6,MESH:D017449,1
TNFAIP6,MESH:D020244,1
TNFAIP6,MESH:D007251,1
TNFAIP6,MESH:D012871,1
TNFAIP8,MESH:D001171,1
TNFAIP8,MESH:D000077277,1
TNFAIP8,MESH:D008106,1
TNFAIP8,MESH:D009362,1
TNFRSF10A,MESH:D000230,1
TNFRSF10A,MESH:D000505,1
TNFRSF10A,MESH:D000740,1
TNFRSF10A,MESH:D000855,1
TNFRSF10A,MESH:D003110,1
TNFRSF10A,MESH:D004342,1
TNFRSF10A,MESH:D004938,1
TNFRSF10A,MESH:D005221,1
TNFRSF10A,MESH:D008268,1
TNFRSF10A,MESH:D009325,1
TNFRSF10A,MESH:D009369,1
TNFRSF10A,MESH:D009503,1
TNFRSF10A,MESH:D010523,1
TNFRSF10A,MESH:D011471,1
TNFRSF10A,MESH:D013921,1
TNFRSF10B,MESH:D008114,1
TNFRSF10B,MESH:D010190,1
TNFRSF10B,MESH:D000077195,1
TNFRSF10C,MESH:D001171,1
TNFRSF11A,MESH:D015451,1
TNFRSF11A,MESH:D010001,1
TNFRSF11B,MESH:D001169,1
TNFRSF11B,MESH:D001172,1
TNFRSF11B,MESH:D001862,1
TNFRSF11B,MESH:D016893,1
TNFRSF11B,MESH:D006930,1
TNFRSF11B,MESH:D006934,1
TNFRSF11B,MESH:D007249,1
TNFRSF11B,MESH:D010014,1
TNFRSF11B,MESH:D010024,1
TNFRSF11B,MESH:D014511,1
TNFRSF12A,MESH:D058186,1
TNFRSF12A,MESH:D008106,1
TNFRSF12A,MESH:D009203,1
TNFRSF13B,MESH:D001930,1
TNFRSF13B,MESH:D009101,1
TNFRSF13C,MESH:D001930,1
TNFRSF14,MESH:D001172,1
TNFRSF14,MESH:D001930,1
TNFRSF14,MESH:D002446,1
TNFRSF18,MESH:D007896,1
TNFRSF19,MESH:D008545,1
TNFRSF19,MESH:D009303,1
TNFRSF1A,MESH:D000855,1
TNFRSF1A,MESH:D001327,1
TNFRSF1A,MESH:D001930,1
TNFRSF1A,MESH:D002545,1
TNFRSF1A,MESH:D002100,1
TNFRSF1A,MESH:D003550,1
TNFRSF1A,MESH:D003921,1
TNFRSF1A,MESH:D003924,1
TNFRSF1A,MESH:D005334,1
TNFRSF1A,MESH:D006333,1
TNFRSF1A,MESH:D006967,1
TNFRSF1A,MESH:D008105,1
TNFRSF1A,MESH:D055370,1
TNFRSF1A,MESH:D009103,1
TNFRSF1A,MESH:D011014,1
TNFRSF1B,MESH:D001321,1
TNFRSF1B,MESH:D002545,1
TNFRSF1B,MESH:D003924,1
TNFRSF1B,MESH:D050723,1
TNFRSF1B,MESH:D006967,1
TNFRSF1B,MESH:D034141,1
TNFRSF1B,MESH:D008103,1
TNFRSF1B,MESH:D009182,1
TNFRSF1B,MESH:D065626,1
TNFRSF1B,MESH:D009765,1
TNFRSF1B,MESH:D011014,1
TNFRSF1B,MESH:D012751,1
TNFRSF21,MESH:D000690,1
TNFRSF21,MESH:D005911,1
TNFRSF21,MESH:D011471,1
TNFRSF26,MESH:D001930,1
TNFRSF4,MESH:D001327,1
TNFRSF4,MESH:D002311,1
TNFRSF4,MESH:D009205,1
TNFRSF4,MESH:D014777,1
TNFRSF8,MESH:D017088,1
TNFRSF8,MESH:D018236,1
TNFRSF8,MESH:D002311,1
TNFRSF8,MESH:D004646,1
TNFRSF8,MESH:D005891,1
TNFRSF8,MESH:D006086,1
TNFRSF8,MESH:D006111,1
TNFRSF8,MESH:D050031,1
TNFRSF8,MESH:D006470,1
TNFRSF8,MESH:D015658,1
TNFRSF8,MESH:D006689,1
TNFRSF8,MESH:D017728,1
TNFRSF8,MESH:D000086002,1
TNFRSF8,MESH:D009164,1
TNFRSF8,MESH:D009205,1
TNFRSF8,MESH:D000077274,1
TNFRSF8,MESH:D029424,1
TNFRSF8,MESH:D014777,1
TNFRSF9,MESH:D002311,1
TNFRSF9,MESH:D002446,1
TNFRSF9,MESH:D003110,1
TNFRSF9,MESH:D007680,1
TNFRSF9,MESH:D009205,1
TNFRSF9,MESH:D013274,1
TNFRSF9,MESH:D014777,1
TNFSF10,MESH:D000022,1
TNFSF10,MESH:D000077192,1
TNFSF10,MESH:D001930,1
TNFSF10,MESH:D001943,1
TNFSF10,MESH:D006528,1
TNFSF10,MESH:D002292,1
TNFSF10,MESH:D003110,1
TNFSF10,MESH:D015179,1
TNFSF10,MESH:D016889,1
TNFSF10,MESH:D005909,1
TNFSF10,MESH:D005910,1
TNFSF10,MESH:D007251,1
TNFSF10,MESH:D007680,1
TNFSF10,MESH:D007938,1
TNFSF10,MESH:D015470,1
TNFSF10,MESH:D008113,1
TNFSF10,MESH:D008325,1
TNFSF10,MESH:D009362,1
TNFSF10,MESH:D009374,1
TNFSF10,MESH:D009389,1
TNFSF10,MESH:D009447,1
TNFSF10,MESH:D010051,1
TNFSF10,MESH:D010190,1
TNFSF10,MESH:D011471,1
TNFSF11,MESH:D016301,1
TNFSF11,MESH:D001862,1
TNFSF11,MESH:D006934,1
TNFSF11,MESH:D015451,1
TNFSF11,MESH:D010014,1
TNFSF11,MESH:D010024,1
TNFSF12,MESH:D001281,1
TNFSF12,MESH:D001930,1
TNFSF13,MESH:D000022,1
TNFSF13,MESH:D015179,1
TNFSF13,MESH:D005922,1
TNFSF14,MESH:D001172,1
TNFSF14,MESH:D009103,1
TNFSF15,MESH:D003093,1
TNFSF15,MESH:D004751,1
TNFSF15,MESH:D007249,1
TNFSF15,MESH:D015212,1
TNFSF15,MESH:D010003,1
TNFSF4,MESH:D002311,1
TNFSF4,MESH:D007896,1
TNFSF4,MESH:D008180,1
TNFSF4,MESH:D009203,1
TNFSF4,MESH:D009205,1
TNFSF4,MESH:D014777,1
TNFSF8,MESH:D063646,1
TNFSF8,MESH:D018236,1
TNFSF8,MESH:D002311,1
TNFSF8,MESH:D003384,1
TNFSF8,MESH:C565730,1
TNFSF8,MESH:D018450,1
TNFSF8,MESH:D006086,1
TNFSF8,MESH:D006111,1
TNFSF8,MESH:D050031,1
TNFSF8,MESH:D006689,1
TNFSF8,MESH:D017681,1
TNFSF8,MESH:D007918,1
TNFSF8,MESH:D007943,1
TNFSF8,MESH:D015451,1
TNFSF8,MESH:D015459,1
TNFSF8,MESH:D015470,1
TNFSF8,MESH:D015461,1
TNFSF8,MESH:D008088,1
TNFSF8,MESH:D016393,1
TNFSF8,MESH:D016411,1
TNFSF8,MESH:D009101,1
TNFSF8,MESH:D009164,1
TNFSF8,MESH:D009205,1
TNFSF8,MESH:D009437,1
TNFSF8,MESH:D010998,1
TNFSF8,MESH:D015452,1
TNFSF8,MESH:D029424,1
TNFSF8,MESH:D014777,1
TNFSF9,MESH:D002311,1
TNFSF9,MESH:D003384,1
TNFSF9,MESH:D003877,1
TNFSF9,MESH:D009205,1
TNFSF9,MESH:D013274,1
TNFSF9,MESH:D014777,1
TNIK,MESH:D020261,1
TNIK,MESH:D001171,1
TNIK,MESH:D012871,1
TNIP1,MESH:D001249,1
TNIP1,MESH:D001943,1
TNIP1,MESH:D008180,1
TNIP1,MESH:D011565,1
TNIP1,MESH:D012595,1
TNIP1,MESH:D012859,1
TNK2,MESH:D008113,1
TNK2,MESH:D011230,1
TNNI2,MESH:D009135,1
TNNI3,MESH:D054058,1
TNNI3,MESH:D009202,1
TNNI3,MESH:D002311,1
TNNI3,MESH:D006331,1
TNNI3,MESH:D009203,1
TNNI3K,MESH:D000075224,1
TNNT2,MESH:D054058,1
TNNT2,MESH:D006332,1
TNNT2,MESH:D009202,1
TNNT2,MESH:D002311,1
TNNT2,MESH:D002312,1
TNNT2,MESH:D002318,1
TNNT2,MESH:D016757,1
TNNT2,MESH:D006331,1
TNNT2,MESH:D006333,1
TNNT2,MESH:D006335,1
TNNT2,MESH:D017202,1
TNNT2,MESH:D009336,1
TNNT2,MESH:D029424,1
TNNT2,MESH:D012127,1
TNNT2,MESH:D017180,1
TNNT2,MESH:D018487,1
TNPO2,MESH:D011085,1
TNR,MESH:D000022,1
TNR,MESH:D005911,1
TNRC6A,MESH:D004831,1
TNRC6B,MESH:D065886,1
TNRC6B,MESH:D011085,1
TNS1A,MESH:D008944,1
TNXB,MESH:D000077277,1
TOB1,MESH:D004715,1
TOB1,MESH:D009374,1
TOB2,MESH:D014820,1
TOM1L1,MESH:D011471,1
TOMM40,MESH:D000077192,1
TOMM40,MESH:D000544,1
TOMM40,MESH:D004195,1
TOMM40,MESH:D050171,1
TONSL,MESH:D006528,1
TONSL,MESH:D011085,1
TOP1,MESH:D018450,1
TOP1,MESH:D064420,1
TOP1,MESH:D008113,1
TOP1,MESH:D009369,1
TOP1,MESH:D012008,1
TOP2A,MESH:D000077192,1
TOP2A,MESH:D018268,1
TOP2A,MESH:D001943,1
TOP2A,MESH:D006528,1
TOP2A,MESH:D004195,1
TOP2A,MESH:D018450,1
TOP2A,MESH:D005910,1
TOP2A,MESH:D007938,1
TOP2A,MESH:D008113,1
TOP2A,MESH:D011085,1
TOP2A,MESH:D011471,1
TOP2A,MESH:D012008,1
TOP2A,MESH:D012468,1
TOP2A,MESH:D018805,1
TOP2B,MESH:D007951,1
TOP2B,MESH:D019048,1
TOPBP1,MESH:D015451,1
TOPORS,MESH:D012516,1
TOR1A,MESH:D004421,1
TOR1A,MESH:D020821,1
TOR1B,MESH:D007251,1
TOR4A,MESH:D008106,1
TOX3,MESH:D001943,1
TOX3,MESH:D018567,1
TOX3,MESH:D008113,1
TP53,MESH:D020083,1
TP53,MESH:D058186,1
TP53,MESH:D000230,1
TP53,MESH:D018262,1
TP53,MESH:D000236,1
TP53,MESH:D000310,1
TP53,MESH:D018268,1
TP53,MESH:D000690,1
TP53,MESH:D020261,1
TP53,MESH:D002545,1
TP53,MESH:D001943,1
TP53,MESH:D002114,1
TP53,MESH:D002277,1
TP53,MESH:D002280,1
TP53,MESH:D044584,1
TP53,MESH:D006528,1
TP53,MESH:D002289,1
TP53,MESH:D000077216,1
TP53,MESH:D002292,1
TP53,MESH:D018288,1
TP53,MESH:D002294,1
TP53,MESH:D002295,1
TP53,MESH:D009202,1
TP53,MESH:D002312,1
TP53,MESH:D066126,1
TP53,MESH:D002340,1
TP53,MESH:D002471,1
TP53,MESH:D016543,1
TP53,MESH:D018281,1
TP53,MESH:D003110,1
TP53,MESH:D015179,1
TP53,MESH:D003711,1
TP53,MESH:D003921,1
TP53,MESH:D018450,1
TP53,MESH:D004646,1
TP53,MESH:D004938,1
TP53,MESH:D000077277,1
TP53,MESH:D005706,1
TP53,MESH:D005910,1
TP53,MESH:D006394,1
TP53,MESH:D006973,1
TP53,MESH:D007247,1
TP53,MESH:D007248,1
TP53,MESH:D007511,1
TP53,MESH:D007642,1
TP53,MESH:D015451,1
TP53,MESH:D008109,1
TP53,MESH:D008113,1
TP53,MESH:D008114,1
TP53,MESH:D008175,1
TP53,MESH:D016399,1
TP53,MESH:D016410,1
TP53,MESH:D008545,1
TP53,MESH:D000086002,1
TP53,MESH:D028361,1
TP53,MESH:D009062,1
TP53,MESH:D009190,1
TP53,MESH:D009196,1
TP53,MESH:D000077274,1
TP53,MESH:D009362,1
TP53,MESH:D012516,1
TP53,MESH:D010051,1
TP53,MESH:D010190,1
TP53,MESH:D010412,1
TP53,MESH:D011123,1
TP53,MESH:D054198,1
TP53,MESH:D011471,1
TP53,MESH:D011565,1
TP53,MESH:D029424,1
TP53,MESH:D012509,1
TP53,MESH:D012559,1
TP53,MESH:D012751,1
TP53,MESH:D012878,1
TP53,MESH:D055752,1
TP53,MESH:D000077195,1
TP53,MESH:D013274,1
TP53,MESH:D013945,1
TP53,MESH:D013964,1
TP53,MESH:D001749,1
TP53,MESH:D014565,1
TP53,MESH:D014571,1
TP53,MESH:D009396,1
TP53BP1,MESH:D001943,1
TP53BP1,MESH:D002289,1
TP53BP1,MESH:D003110,1
TP53BP1,MESH:D005909,1
TP53BP1,MESH:D008207,1
TP53BP1,MESH:D010051,1
TP53BP2,MESH:D001943,1
TP53BP2,MESH:D009361,1
TP53I3,MESH:D002277,1
TP53I3,MESH:D015674,1
TP53TG1,MESH:D015179,1
TP63,MESH:D000015,1
TP63,MESH:D000230,1
TP63,MESH:D000077192,1
TP63,MESH:D001941,1
TP63,MESH:D002277,1
TP63,MESH:D002294,1
TP63,MESH:D002471,1
TP63,MESH:D002971,1
TP63,MESH:D002972,1
TP63,MESH:D015179,1
TP63,MESH:D019465,1
TP63,MESH:D052776,1
TP63,MESH:D017880,1
TP63,MESH:D008175,1
TP63,MESH:D000077274,1
TP63,MESH:D009362,1
TP63,MESH:D018307,1
TP63,MESH:D010051,1
TP63,MESH:D010190,1
TP63,MESH:D012868,1
TP73,MESH:D001943,1
TP73,MESH:D007249,1
TP73,MESH:D015459,1
TP73,MESH:D008175,1
TP73,MESH:D018232,1
TP73-AS1,MESH:D009837,1
TPBG,MESH:D011471,1
TPCN1,MESH:D009845,1
TPD52,MESH:D009364,1
TPD52,MESH:D011471,1
TPD52L1,MESH:D011471,1
TPH1,MESH:D006976,1
TPH1,MESH:D007680,1
TPH1,MESH:D012559,1
TPH2,MESH:D001289,1
TPH2,MESH:D001321,1
TPH2,MESH:D003866,1
TPH2,MESH:D003865,1
TPH2,MESH:D005334,1
TPI,MESH:D000077192,1
TPI1,MESH:D000077192,1
TPI1,MESH:D000544,1
TPI1,MESH:D000743,1
TPI1,MESH:D002294,1
TPI1,MESH:D004195,1
TPI1,MESH:D000077277,1
TPI1,MESH:D008661,1
TPI1,MESH:D009062,1
TPI1,MESH:D009468,1
TPI1,MESH:D020879,1
TPI1,MESH:D010024,1
TPM1,MESH:D004938,1
TPM1,MESH:D000077277,1
TPM1,MESH:D006973,1
TPM1,MESH:D007627,1
TPM1,MESH:D008106,1
TPM2,MESH:D000077277,1
TPM3,MESH:D000230,1
TPM3,MESH:D002277,1
TPM3,MESH:D003110,1
TPM3,MESH:D008106,1
TPM3,MESH:D015674,1
TPM3,MESH:D008325,1
TPM3,MESH:D013274,1
TPM3,MESH:D013964,1
TPM4,MESH:D054058,1
TPM4,MESH:D004938,1
TPM4,MESH:D008106,1
TPM4,MESH:D009362,1
TPM4,MESH:D010024,1
TPM4,MESH:D011230,1
TPM4,MESH:D015430,1
TPMT,MESH:D007970,1
TPMT,MESH:D009503,1
TPO,MESH:D001327,1
TPO,MESH:D006042,1
TPO,MESH:D006111,1
TPP1,MESH:D000544,1
TPP1,MESH:D009472,1
TPP1,MESH:D011471,1
TPR,MESH:D013964,1
TPSAB1,MESH:D003240,1
TPSAB1,MESH:D003877,1
TPSAB1,MESH:D005483,1
TPSAB1,MESH:D043183,1
TPSAB1,MESH:D011537,1
TPSB2,MESH:D007627,1
TPT1,MESH:D007680,1
TPT1,MESH:D011471,1
TPX2,MESH:D006528,1
TRA,MESH:D009290,1
TRA2A,MESH:D020261,1
TRA2A,MESH:D012871,1
TRA2B,MESH:D013494,1
TRAF1,MESH:D000022,1
TRAF1,MESH:D001172,1
TRAF1,MESH:D004374,1
TRAF1,MESH:D009103,1
TRAF1,MESH:D011471,1
TRAF3,MESH:D020803,1
TRAF3IP2,MESH:D015535,1
TRAF3IP2,MESH:D011565,1
TRAF4,MESH:D001930,1
TRAF6,MESH:D001172,1
TRAF6,MESH:D003324,1
TRAF7,MESH:D000086002,1
TRAFD1,MESH:D008106,1
TRAIP,MESH:D006528,1
TRAIP,MESH:D008831,1
TRAJ18,MESH:D002779,1
TRAK1,MESH:D012559,1
TRAK2,MESH:D008106,1
TRANK1,MESH:D001714,1
TRAP1,MESH:D018450,1
TRAP1,MESH:D010003,1
TRAP1,MESH:D013274,1
TRAPPC10,MESH:D020261,1
TRAPPC10,MESH:D012871,1
TRAPPC2,MESH:D010009,1
TRDN,MESH:D054144,1
TREM1,MESH:D008107,1
TREM2,MESH:D000544,1
TREM2,MESH:D003704,1
TREML1,MESH:D001171,1
TRERF1,MESH:D001943,1
TREX1,MESH:D001927,1
TREX1,MESH:D007249,1
TREX1,MESH:D007251,1
TREX1,MESH:D008180,1
TRF,MESH:D008106,1
TRH,MESH:D000647,1
TRH,MESH:D001145,1
TRH,MESH:D001919,1
TRH,MESH:D002375,1
TRH,MESH:D020207,1
TRH,MESH:D004715,1
TRH,MESH:D006973,1
TRH,MESH:D007035,1
TRH,MESH:D007859,1
TRH,MESH:D015470,1
TRH,MESH:D009290,1
TRH,MESH:D010146,1
TRH,MESH:D012131,1
TRH,MESH:D012640,1
TRH,MESH:D019956,1
TRH,MESH:D053608,1
TRH,MESH:D013610,1
TRH,MESH:D014202,1
TRH,MESH:D014474,1
TRHR,MESH:D007037,1
TRHR,MESH:D018382,1
TRIB1,MESH:D003324,1
TRIB1,MESH:D065626,1
TRIB3,MESH:D007333,1
TRIB3,MESH:D015473,1
TRIB3,MESH:D008106,1
TRIB3,MESH:D024821,1
TRIB3,MESH:D065626,1
TRIM10,MESH:D017453,1
TRIM12A,MESH:D001943,1
TRIM2,MESH:D010003,1
TRIM22,MESH:D007251,1
TRIM24,MESH:D006528,1
TRIM24,MESH:D008106,1
TRIM24,MESH:D064129,1
TRIM28,MESH:D050197,1
TRIM28,MESH:D015179,1
TRIM29,MESH:D005910,1
TRIM31,MESH:D017453,1
TRIM36,MESH:D000757,1
TRIM37,MESH:D019465,1
TRIM37,MESH:D005357,1
TRIM37,MESH:D006529,1
TRIM40,MESH:D017453,1
TRIM47,MESH:D001943,1
TRIM47,MESH:D009361,1
TRIM47,MESH:D009374,1
TRIM5,MESH:D015658,1
TRIM59,MESH:D008106,1
TRIM63,MESH:D001284,1
TRIM63,MESH:D006332,1
TRIM63,MESH:D009202,1
TRIM63,MESH:D009133,1
TRIO,MESH:D015470,1
TRIO,MESH:D008113,1
TRIO,MESH:D065886,1
TRIO,MESH:D011230,1
TRIP12,MESH:D065886,1
TRIP13,MESH:D000782,1
TRIP13,MESH:D006528,1
TRIP13,MESH:D009373,1
TRIP13,MESH:D009396,1
TRIT1,MESH:D011230,1
TRMT1,MESH:D008607,1
TRMT11,MESH:D001943,1
TRMT11,MESH:D002289,1
TRMT11,MESH:D003110,1
TRMT11,MESH:D004938,1
TRMT11,MESH:D005909,1
TRMT11,MESH:D008113,1
TRMT11,MESH:D008207,1
TRMT11,MESH:D010051,1
TRMU,MESH:C564013,1
TROAP,MESH:D006528,1
TRP53,MESH:D000230,1
TRP53,MESH:D000077192,1
TRP53,MESH:D001254,1
TRP53,MESH:D001848,1
TRP53,MESH:D001932,1
TRP53,MESH:D001943,1
TRP53,MESH:D006528,1
TRP53,MESH:D021441,1
TRP53,MESH:D002294,1
TRP53,MESH:D009202,1
TRP53,MESH:D066126,1
TRP53,MESH:D002471,1
TRP53,MESH:D018281,1
TRP53,MESH:D019465,1
TRP53,MESH:D003921,1
TRP53,MESH:D004195,1
TRP53,MESH:D064420,1
TRP53,MESH:D016889,1
TRP53,MESH:D004938,1
TRP53,MESH:D000077277,1
TRP53,MESH:D005910,1
