ID,count1
2996,9
2997,11
2998,1
2999,1
3000,2
3001,1
3002,2
3003,1
3004,7
3005,5
3006,2
3007,6
3008,1
3009,1
3010,1
3011,1
3012,1
3013,1
3014,2
3015,1
3016,1
3017,1
3018,1
3019,2
3020,5
3021,63
3022,3
3023,8
3024,1
3025,2
3026,1
3027,1
3028,3
3029,1
3030,3
3031,2
3032,8
3033,4
3034,6
3035,26
3036,1
3037,1
3038,73
3039,6
3040,18
3041,3
3042,1
3043,2
3044,5
3045,15
3046,24
3047,4
3048,1
3049,4
3050,3
3051,12
3052,1
3053,1
3054,2
3055,1
3056,1
3057,4
3058,1
3059,1
3060,1
3061,5
3062,8
3063,1
3064,1
3065,1
3066,8
3067,1
3068,2
3069,1
3070,1
3071,4
3072,2
3073,3
3074,2
3075,3
3076,4
3077,1
3078,19
3079,12
3080,7
3081,10
3082,1
3083,5
3084,3
3085,25
3086,1
3087,1
3088,2
3089,6
3090,1
3091,25
3092,1
3093,3
3094,3
3095,58
3096,4
3097,2
3098,4
3099,1
3100,1
3101,5
3102,2
3103,6
3104,1
3105,9
3106,1
3107,1
3108,8
3109,2
3110,5
3111,27
3112,3
3113,5
3114,1
3115,1
3116,1
3117,1
3118,1
3119,1
3120,26
3121,6
3122,3
3123,2
3124,2
3125,2
3126,2
3127,1
3128,1
3129,3
3130,5
3131,1
3132,2
3133,55
3134,1
3135,4
3136,1
3137,15
3138,2
3139,10
3140,4
3141,4
3142,8
3143,1
3144,2
3145,2
3146,1
3147,2
3148,4
3149,3
3150,1
3151,11
3152,16
3153,1
3154,2
3155,1
3156,1
3157,1
3158,1
3159,1
3160,3
3161,2
3162,1
3163,6
3164,1
3165,53
3166,5
3167,1
3168,3
3169,15
3170,42
3171,1
3172,2
3173,6
3174,1
3175,5
3176,4
3177,2
3178,1
3179,7
3180,44
3181,13
3182,4
3183,1
3184,1
3185,1
3186,1
3187,1
3188,1
3189,1
3190,14
3191,4
3192,2
3193,1
3194,1
3195,6
3196,1
3197,2
3198,2
3199,10
3200,2
3201,1
3202,1
3203,146
3204,1
3205,1
3206,1
3207,1
3208,1
3209,1
3210,1
3211,4
3212,2
3213,1
3214,1
3215,9
3216,1
3217,1
3218,1
3219,1
3220,1
3221,5
3222,1
3223,2
3224,2
3225,8
3226,2
3227,9
3228,1
3229,1
3230,5
3231,7
3232,1
3233,3
3234,1
3235,1
3236,1
3237,7
3238,1
3239,3
3240,3
3241,1
3242,7
3243,32
3244,1
3245,22
3246,6
3247,3
3248,1
3249,1
3250,1
3251,3
3252,2
3253,2
3254,3
3255,1
3256,5
3257,1
3258,1
3259,1
3260,10
3261,2
3262,21
3263,1
3264,10
3265,1
3266,20
3267,5
3268,1
3269,2
3270,2
3271,1
3272,35
3273,2
3274,5
3275,1
3276,1
3277,3
3278,2
3279,8
3280,22
3281,2
3282,1
3283,1
3284,3
3285,22
3286,1
3287,3
3288,11
3289,10
3290,2
3291,41
3292,1
3293,1
3294,36
3295,2
3296,1
3297,2
3298,2
3299,2
3300,3
3301,2
3302,2
3303,24
3304,1
3305,1
3306,1
3307,1
3308,1
3309,2
3310,4
3311,1
3312,22
3313,1
3314,4
3315,1
3316,3
3317,8
3318,1
3319,3
3320,1
3321,47
3322,14
3323,2
3324,58
3325,18
3326,1
3327,15
3328,2
3329,15
3330,2
3331,3
3332,1
3333,1
3334,1
3335,1
3336,5
3337,5
3338,3
3339,1
3340,1
3341,1
3342,1
3343,2
3344,3
3345,3
3346,1
3347,3
3348,1
3349,4
3350,1
3351,1
3352,2
3353,5
3354,3
3355,1
3356,6
3357,2
3358,26
3359,5
3360,4
3361,1
3362,6
3363,4
3364,16
3365,3
3366,27
3367,1
3368,2
3369,4
3370,28
3371,3
3372,2
3373,1
3374,1
3375,2
3376,2
3377,5
3378,2
3379,1
3380,3
3381,2
3382,2
3383,1
3384,1
3385,3
3386,2
3387,3
3388,8
3389,1
3390,1
3391,1
3392,5
3393,10
3394,6
3395,8
3396,8
3397,2
3398,1
3399,1
3400,4
3401,69
3402,1
3403,1
3404,11
3405,1
3406,2
3407,21
3408,26
3409,3
3410,2
3411,5
3412,1
3413,47
3414,1
3415,1
3416,4
3417,3
3418,3
3419,1
3420,1
3421,4
3422,2
3423,1
3424,1
3425,1
3426,1
3427,3
3428,2
3429,2
3430,1
3431,1
3432,2
3433,1
3434,69
3435,12
3436,1
3437,5
3438,1
3439,4
3440,1
3441,17
3442,1
3443,7
3444,1
3445,15
3446,4
3447,4
3448,29
3449,10
3450,7
3451,4
3452,1
3453,2
3454,6
3455,3
3456,13
3457,14
3458,11
3459,1
3460,5
3461,6
3462,5
3463,4
3464,7
3465,25
3466,12
3467,50
3468,34
3469,15
3470,3
3471,2
3472,2
3473,5
3474,4
3475,6
3476,2
3477,1
3478,1
3479,1
3480,4
3481,1
3482,1
3483,1
3484,6
3485,3
3486,3
3487,1
3488,1
3489,1
3490,3
3491,21
3492,1
3493,1
3494,7
3495,5
3496,6
3497,5
3498,8
3499,37
3500,1
3501,1
3502,5
3503,2
3504,4
3505,68
3506,1
3507,1
3508,1
3509,29
3510,5
3511,7
3512,3
3513,1
3514,1
3515,1
3516,5
3517,1
3518,2
3519,1
3520,1
3521,1
3522,3
3523,1
3524,5
3525,9
3526,2
3527,3
3528,1
3529,9
3530,14
3531,4
3532,2
3533,2
3534,2
3535,1
3536,2
3537,2
3538,3
3539,1
3540,1
3541,2
3542,2
3543,3
3544,2
3545,2
3546,24
3547,4
3548,1
3549,2
3550,1
3551,2
3552,1
3553,1
3554,1
3555,1
3556,1
3557,3
3558,1
3559,29
3560,7
3561,1
3562,1
3563,37
3564,1
3565,12
3566,3
3567,1
3568,1
3569,2
3570,1
3571,1
3572,1
3573,1
3574,1
3575,1
3576,1
3577,1
3578,1
3579,4
3580,3
3581,1
3582,19
3583,55
3584,4
3585,2
3586,4
3587,30
3588,1
3589,3
3590,12
3591,1
3592,1
3593,2
3594,1
3595,2
3596,12
3597,1
3598,7
3599,5
3600,4
3601,1
3602,1
3603,6
3604,1
3605,1
3606,1
3607,3
3608,3
3609,3
3610,2
3611,1
3612,13
3613,19
3614,1
3615,4
3616,5
3617,3
3618,6
3619,1
3620,1
3621,7
3622,22
3623,17
3624,7
3625,2
3626,3
3627,2
3628,8
3629,1
3630,1
3631,1
3632,116
3633,1
3634,12
3635,1
3636,13
3637,39
3638,35
3639,1
3640,2
3641,1
3642,8
3643,2
3644,20
3645,1
3646,4
3647,1
3648,2
3649,1
3650,1
3651,8
3652,7
3653,2
3654,1
3655,2
3656,1
3657,1
3658,1
3659,19
3660,3
3661,1
3662,9
3663,2
3664,23
3665,33
3666,2
3667,1
3668,1
3669,7
3670,1
3671,3
3672,5
3673,3
3674,5
3675,56
3676,2
3677,17
3678,4
3679,4
3680,4
3681,3
3682,1
3683,1
3684,1
3685,1
3686,4
3687,1
3688,13
3689,2
3690,18
3691,20
3692,6
3693,1
3694,1
3695,2
3696,3
3697,145
3698,15
3699,3
3700,10
3701,1
3702,1
3703,1
3704,1
3705,3
3706,1
3707,1
3708,1
3709,1
3710,3
3711,1
3712,1
3713,1
3714,1
3715,8
3716,4
3717,13
3718,27
3719,3
3720,2
3721,2
3722,1
3723,1
3724,4
3725,1
3726,1
3727,3
3728,31
3729,1
3730,138
3731,4
3732,15
3733,21
3734,1
3735,1
3736,4
3737,3
3738,1
3739,17
3740,1
3741,5
3742,1
3743,4
3744,40
3745,1
3746,2
3747,3
3748,56
3749,61
3750,2
3751,9
3752,1
3753,1
3754,11
3755,4
3756,1
3757,1
3758,2
3759,1
3760,16
3761,7
3762,6
3763,12
3764,37
3765,10
3766,2
3767,1
3768,21
3769,1
3770,1
3771,3
3772,1
3773,1
3774,2
3775,5
3776,16
3777,4
3778,3
3779,1
3780,1
3781,2
3782,76
3783,11
3784,1
3785,22
3786,14
3787,17
3788,5
3789,39
3790,1
3791,5
3792,4
3793,2
3794,36
3795,2
3796,1
3797,3
3798,1
3799,2
3800,4
3801,4
3802,3
3803,3
3804,3
3805,1
3806,2
3807,1
3808,1
3809,7
3810,11
3811,3
3812,1
3813,2
3814,5
3815,16
3816,2
3817,5
3818,1
3819,1
3820,1
3821,6
3822,6
3823,4
3824,5
3825,1
3826,2
3827,2
3828,1
3829,3
3830,1
3831,1
3832,2
3833,23
3834,4
3835,1
3836,1
3837,1
3838,2
3839,2
3840,15
3841,3
3842,5
3843,60
3844,2
3845,1
3846,1
3847,6
3848,1
3849,2
3850,1
3851,10
3852,8
3853,12
3854,4
3855,8
3856,1
3857,5
3858,1
3859,4
3860,4
3861,1
3862,3
3863,2
3864,1
3865,24
3866,32
3867,1
3868,6
3869,4
3870,2
3871,1
3872,2
3873,8
3874,1
3875,5
3876,1
3877,1
3878,1
3879,1
3880,4
3881,1
3882,1
3883,1
3884,2
3885,2
3886,7
3887,6
3888,1
3889,2
3890,1
3891,1
3892,1
3893,4
3894,1
3895,3
3896,1
3897,1
3898,6
3899,2
3900,1
3901,3
3902,1
3903,2
3904,1
3905,2
3906,1
3907,2
3908,1
3909,1
3910,2
3911,16
3912,1
3913,1
3914,4
3915,1
3916,1
3917,2
3918,1
3919,2
3920,2
3921,2
3922,1
3923,1
3924,1
3925,3
3926,1
3927,1
3928,4
3929,1
3930,1
3931,1
3932,1
3933,3
3934,1
3935,2
3936,5
3937,4
3938,1
3939,3
3940,1
3941,1
3942,4
3943,1
3944,2
3945,1
3946,2
3947,3
3948,1
3949,2
3950,1
3951,1
3952,1
3953,1
3954,2
3955,2
3956,1
3957,1
3958,1
3959,1
3960,2
3961,1
3962,1
3963,1
3964,1
3965,3
3966,1
3967,6
3968,7
3969,1
3970,1
3971,1
3972,1
3973,2
3974,2
3975,4
3976,1
3977,1
3978,3
3979,1
3980,1
3981,1
3982,3
3983,1
3984,2
3985,3
3986,1
3987,12
3988,1
3989,8
3990,5
3991,5
3992,14
3993,4
3994,2
3995,14
3996,5
3997,1
3998,2
3999,1
4000,5
4001,86
4002,1
4003,2
4004,28
4005,3
4006,8
4007,1
4008,2
4009,1
4010,1
4011,16
4012,1
4013,1
4014,1
4015,4
4016,1
4017,4
4018,2
4019,33
4020,1
4021,2
4022,1
4023,21
4024,2
4025,41
4026,5
4027,1
4028,1
4029,1
4030,4
4031,1
4032,2
4033,1
4034,1
4035,3
4036,1
4037,1
4038,1
4039,1
4040,3
4041,2
4042,1
4043,1
4044,8
4045,1
4046,11
4047,1
4048,4
4049,2
4050,7
4051,3
4052,5
4053,3
4054,3
4055,12
4056,2
4057,2
4058,1
4059,2
4060,2
4061,2
4062,20
4063,20
4064,4
4065,1
4066,3
4067,1
4068,20
4069,1
4070,3
4071,1
4072,1
4073,1
4074,4
4075,1
4076,1
4077,1
4078,1
4079,1
4080,2
4081,59
4082,27
4083,2
4084,27
4085,8
4086,2
4087,1
4088,36
4089,14
4090,1
4091,2
4092,41
4093,1
4094,106
4095,2
4096,2
4097,5
4098,1
4099,4
4100,1
4101,1
4102,1
4103,1
4104,11
4105,1
4106,3
4107,1
4108,5
4109,52
4110,41
4111,1
4112,6
4113,1
4114,1
4115,1
4116,1
4117,13
4118,1
4119,1
4120,1
4121,1
4122,1
4123,7
4124,7
4125,17
4126,1
4127,32
4128,1
4129,17
4130,5
4131,11
4132,5
4133,53
4134,1
4135,29
4136,7
4137,2
4138,7
4139,1
4140,1
4141,1
4142,2
4143,2
4144,3
4145,1
4146,1
4147,1
4148,1
4149,1
4150,6
4151,1
4152,2
4153,1
4154,1
4155,3
4156,2
4157,1
4158,1
4159,1
4160,1
4161,2
4162,1
4163,2
4164,3
4165,2
4166,2
4167,1
4168,1
4169,1
4170,3
4171,1
4172,1
4173,1
4174,4
4175,1
4176,2
4177,1
4178,3
4179,1
4180,1
4181,1
4182,2
4183,5
4184,1
4185,1
4186,3
4187,5
4188,5
4189,2
4190,29
4191,2
4192,8
4193,1
4194,1
4195,10
4196,1
4197,1
4198,1
4199,1
4200,1
4201,1
4202,1
4203,3
4204,1
4205,21
4206,5
4207,2
4208,19
4209,1
4210,65
4211,3
4212,1
4213,1
4214,1
4215,1
4216,1
4217,3
4218,1
4219,2
4220,3
4221,1
4222,1
4223,3
4224,1
4225,1
4226,1
4227,1
4228,1
4229,1
4230,2
4231,1
4232,2
4233,1
4234,5
4235,1
4236,2
4237,1
4238,3
4239,1
4240,3
4241,6
4242,1
4243,23
4244,10
4245,4
4246,6
4247,1
4248,1
4249,1
4250,2
4251,48
4252,1
4253,2
4254,1
4255,40
4256,2
4257,53
4258,3
4259,5
4260,1
4261,1
4262,21
4263,1
4264,1
4265,1
4266,2
4267,2
4268,7
4269,10
4270,2
4271,1
4272,1
4273,2
4274,7
4275,5
4276,5
4277,17
4278,14
4279,4
4280,3
4281,2
4282,3
4283,3
4284,17
4285,2
4286,1
4287,1
4288,2
4289,4
4290,2
4291,34
4292,2
4293,1
4294,26
4295,1
4296,1
4297,5
4298,5
4299,2
4300,1
4301,1
4302,1
4303,1
4304,1
4305,1
4306,1
4307,2
4308,1
4309,2
4310,8
4311,1
4312,1
4313,37
4314,1
4315,1
4316,1
4317,1
4318,8
4319,2
4320,1
4321,4
4322,2
4323,1
4324,1
4325,1
4326,1
4327,2
4328,1
4329,4
4330,1
4331,2
4332,4
4333,1
4334,5
4335,1
4336,13
4337,2
4338,5
4339,5
4340,2
4341,9
4342,1
4343,18
4344,2
4345,5
4346,8
4347,1
4348,3
4349,2
4350,1
4351,1
4352,8
4353,1
4354,14
4355,2
4356,2
4357,3
4358,13
4359,2
4360,1
4361,22
4362,9
4363,4
4364,6
4365,5
4366,1
4367,1
4368,1
4369,5
4370,3
4371,8
4372,2
4373,3
4374,1
4375,86
4376,1
4377,5
4378,1
4379,3
4380,14
4381,1
4382,5
4383,1
4384,5
4385,1
4386,6
4387,2
4388,2
4389,24
4390,1
4391,3
4392,1
4393,1
4394,8
4395,1
4396,4
4397,1
4398,18
4399,6
4400,9
4401,2
4402,1
4403,1
4404,1
4405,1
4406,1
4407,1
4408,1
4409,3
4410,4
4411,3
4412,11
4413,10
4414,1
4415,6
4416,33
4417,8
4418,4
4419,2
4420,2
4421,1
4422,7
4423,1
4424,2
4425,2
4426,1
4427,1
4428,1
4429,1
4430,3
4431,4
4432,1
4433,5
4434,17
4435,1
4436,3
4437,5
4438,3
4439,5
4440,6
4441,4
4442,1
4443,1
4444,1
4445,2
4446,40
4447,23
4448,2
4449,4
4450,15
4451,3
4452,1
4453,1
4454,2
4455,3
4456,1
4457,1
4458,1
4459,16
4460,2
4461,15
4462,1
4463,16
4464,5
4465,6
4466,3
4467,62
4468,1
4469,1
4470,8
4471,2
4472,7
4473,1
4474,1
4475,5
4476,2
4477,6
4478,1
4479,17
4480,3
4481,3
4482,3
4483,2
4484,5
4485,14
4486,26
4487,1
4488,5
4489,3
4490,1
4491,1
4492,15
4493,3
4494,1
4495,2
4496,1
4497,1
4498,1
4499,1
4500,1
4501,3
4502,1
4503,1
4504,4
4505,1
4506,1
4507,2
4508,2
4509,1
4510,7
4511,3
4512,1
4513,16
4514,1
4515,1
4516,11
4517,1
4518,2
4519,4
4520,3
4521,1
4522,55
4523,12
4524,1
4525,2
4526,5
4527,1
4528,27
4529,3
4530,2
4531,5
4532,36
4533,4
4534,2
4535,2
4536,2
4537,1
4538,21
4539,22
4540,1
4541,1
4542,4
4543,1
4544,7
4545,16
4546,12
4547,70
4548,2
4549,1
4550,2
4551,2
4552,1
4553,4
4554,3
4555,1
4556,2
4557,6
4558,1
4559,4
4560,1
4561,1
4562,5
4563,2
4564,1
4565,66
4566,12
4567,3
4568,7
4569,2
4570,11
4571,1
4572,1
4573,2
4574,2
4575,4
4576,5
4577,2
4578,5
4579,1
4580,1
4581,1
4582,11
4583,9
4584,16
4585,5
4586,39
4587,6
4588,10
4589,5
4590,1
4591,16
4592,10
4593,21
4594,4
4595,1
4596,1
4597,50
4598,1
4599,1
4600,24
4601,10
4602,1
4603,3
4604,6
4605,12
4606,4
4607,10
4608,3
4609,3
4610,1
4611,13
4612,9
4613,3
4614,3
4615,9
4616,1
4617,14
4618,4
4619,1
4620,19
4621,1
4622,1
4623,2
4624,1
4625,21
4626,2
4627,1
4628,3
4629,4
4630,2
4631,2
4632,1
4633,1
4634,1
4635,3
4636,4
4637,1
4638,4
4639,6
4640,1
4641,20
4642,1
4643,1
4644,2
4645,2
4646,1
4647,2
4648,3
4649,4
4650,5
4651,1
4652,3
4653,6
4654,1
4655,1
4656,7
4657,1
4658,14
4659,2
4660,1
4661,1
4662,1
4663,4
4664,2
4665,1
4666,2
4667,4
4668,5
4669,3
4670,9
4671,20
4672,21
4673,2
4674,1
4675,1
4676,1
4677,1
4678,6
4679,2
4680,2
4681,1
4682,8
4683,3
4684,21
4685,1
4686,3
4687,4
4688,2
4689,1
4690,2
4691,1
4692,2
4693,1
4694,3
4695,2
4696,1
4697,5
4698,2
4699,1
4700,4
4701,8
4702,1
4703,12
4704,8
4705,3
4706,6
4707,22
4708,1
4709,19
4710,38
4711,4
4712,4
4713,1
4714,174
4715,2
4716,2
4717,1
4718,160
4719,23
4720,12
4721,10
4722,2
4723,7
4724,3
4725,3
4726,1
4727,4
4728,2
4729,13
4730,3
4731,1
4732,7
4733,6
4734,6
4735,19
4736,22
4737,15
4738,5
4739,16
4740,1
4741,11
4742,6
4743,17
4744,4
4745,1
4746,5
4747,7
4748,44
4749,10
4750,2
4751,1
4752,5
4753,3
4754,4
4755,18
4756,2
4757,1
4758,11
4759,2
4760,1
4761,4
4762,1
4763,1
4764,1
4765,4
4766,40
4767,13
4768,108
4769,1
4770,2
4771,2
4772,11
4773,1
4774,3
4775,2
4776,1
4777,4
4778,3
4779,1
4780,14
4781,4
4782,5
4783,5
4784,1
4785,2
4786,1
4787,3
4788,1
4789,5
4790,5
4791,2
4792,1
4793,2
4794,2
4795,1
4796,9
4797,1
4798,1
4799,1
4800,1
4801,1
4802,25
4803,9
4804,26
4805,2
4806,2
4807,1
4808,2
4809,4
4810,1
4811,2
4812,2
4813,1
4814,15
4815,1
4816,8
4817,2
4818,1
4819,1
4820,20
4821,3
4822,6
4823,1
4824,1
4825,3
4826,15
4827,1
4828,3
4829,3
4830,3
4831,4
4832,39
4833,10
4834,10
4835,3
4836,1
4837,2
4838,1
4839,1
4840,1
4841,1
4842,1
4843,3
4844,16
4845,1
4846,1
4847,2
4848,2
4849,2
4850,3
4851,2
4852,2
4853,1
4854,149
4855,1
4856,6
4857,1
4858,38
4859,1
4860,1
4861,13
4862,1
4863,20
4864,1
4865,7
4866,1
4867,1
4868,1
4869,1
4870,19
4871,1
4872,13
4873,2
4874,5
4875,1
4876,1
4877,2
4878,14
4879,3
4880,13
4881,4
4882,1
4883,1
4884,3
4885,2
4886,2
4887,1
4888,1
4889,1
4890,1
4891,3
4892,11
4893,4
4894,1
4895,8
4896,1
4897,1
4898,3
4899,1
4900,27
4901,1
4902,5
4903,5
4904,3
4905,25
4906,4
4907,3
4908,39
4909,3
4910,7
4911,6
4912,1
4913,1
4914,1
4915,23
4916,1
4917,6
4918,1
4919,7
4920,1
4921,1
4922,4
4923,2
4924,11
4925,7
4926,1
4927,12
4928,1
4929,3
4930,1
4931,1
4932,3
4933,25
4934,6
4935,5
4936,1
4937,1
4938,290
4939,4
4940,2
4941,1
4942,11
4943,4
4944,7
4945,2
4946,1
4947,2
4948,1
4949,3
4950,4
4951,1
4952,2
4953,6
4954,2
4955,35
4956,13
4957,1
4958,5
4959,4
4960,3
4961,53
4962,1
4963,1
4964,2
4965,16
4966,1
4967,2
4968,37
4969,4
4970,53
4971,7
4972,5
4973,9
4974,4
4975,10
4976,6
4977,1
4978,4
4979,1
4980,1
4981,3
4982,1
4983,3
4984,3
4985,1
4986,1
4987,3
4988,1
4989,1
4990,1
4991,2
4992,1
4993,1
4994,1
4995,2
4996,1
4997,6
4998,22
4999,6
5000,13
5001,1
5002,1
5003,2
5004,1
5005,6
5006,5
5007,1
5008,6
5009,3
5010,2
5011,1
5012,100
5013,2
5014,12
5015,1
5016,1
5017,25
5018,10
5019,2
5020,8
5021,2
5022,4
5023,5
5024,1
5025,3
5026,2
5027,2
5028,2
5029,1
5030,5
5031,1
5032,1
5033,2
5034,2
5035,2
5036,1
5037,1
5038,1
5039,13
5040,1
5041,33
5042,3
5043,4
5044,4
5045,1
5046,4
5047,2
5048,12
5049,1
5050,1
5051,1
5052,1
5053,3
5054,3
5055,1
5056,2
5057,2
5058,1
5059,1
5060,10
5061,6
5062,1
5063,25
5064,2
5065,7
5066,2
5067,8
5068,4
5069,2
5070,10
5071,14
5072,9
5073,2
5074,3
5075,2
5076,6
5077,12
5078,8
5079,1
5080,1
5081,2
5082,21
5083,3
5084,1
5085,2
5086,1
5087,1
5088,5
5089,1
5090,1
5091,1
5092,3
5093,2
5094,18
5095,1
5096,2
5097,2
5098,5
5099,1
5100,17
5101,3
5102,1
5103,1
5104,6
5105,1
5106,1
5107,2
5108,2
5109,3
5110,3
5111,5
5112,1
5113,1
5114,3
5115,2
5116,1
5117,1
5118,1
5119,2
5120,1
5121,1
5122,1
5123,24
5124,1
5125,1
5126,1
5127,1
5128,9
5129,1
5130,3
5131,2
5132,4
5133,2
5134,1
5135,27
5136,2
5137,1
5138,3
5139,2
5140,4
5141,1
5142,1
5143,1
5144,1
5145,1
5146,1
5147,1
5148,3
5149,17
5150,2
5151,29
5152,1
5153,1
5154,3
5155,1
5156,1
5157,2
5158,6
5159,4
5160,1
5161,4
5162,1
5163,1
5164,3
5165,1
5166,8
5167,1
5168,1
5169,1
5170,3
5171,30
5172,2
5173,1
5174,2
5175,9
5176,5
5177,1
5178,3
5179,2
5180,1
5181,9
5182,2
5183,2
5184,2
5185,1
5186,6
5187,2
5188,1
5189,1
5190,1
5191,1
5192,1
5193,3
5194,40
5195,1
5196,1
5197,4
5198,4
5199,11
5200,39
5201,12
5202,2
5203,2
5204,83
5205,8
5206,2
5207,4
5208,1
5209,65
5210,2
5211,6
5212,2
5213,1
5214,1
5215,3
5216,1
5217,1
5218,2
5219,4
5220,1
5221,1
5222,3
5223,2
5224,2
5225,1
5226,8
5227,2
5228,6
5229,3
5230,2
5231,2
5232,3
5233,3
5234,1
5235,11
5236,1
5237,5
5238,22
5239,11
5240,32
5241,12
5242,1
5243,1
5244,1
5245,14
5246,4
5247,5
5248,3
5249,2
5250,2
5251,1
5252,7
5253,1
5254,4
5255,1
5256,3
5257,3
5258,5
5259,31
5260,3
5261,6
5262,1
5263,3
5264,1
5265,1
5266,1
5267,5
5268,2
5269,1
5270,1
5271,2
5272,27
5273,2
5274,2
5275,20
5276,1
5277,1
5278,1
5279,9
5280,1
5281,3
5282,1
5283,4
5284,2
5285,1
5286,1
5287,2
5288,1
5289,3
5290,2
5291,3
5292,2
5293,3
5294,2
5295,1
5296,1
5297,49
5298,3
5299,2
5300,2
5301,1
5302,2
5303,1
5304,6
5305,2
5306,1
5307,8
5308,1
5309,7
5310,1
5311,1
5312,1
5313,1
5314,1
5315,1
5316,1
5317,1
5318,4
5319,1
5320,1
5321,1
5322,6
5323,1
5324,1
5325,40
5326,1
5327,2
5328,3
5329,1
5330,2
5331,24
5332,1
5333,15
5334,1
5335,1
5336,1
5337,1
5338,1
5339,1
5340,8
5341,3
5342,3
5343,7
5344,4
5345,2
5346,1
5347,4
5348,1
5349,2
5350,12
5351,1
5352,2
5353,1
5354,2
5355,45
5356,1
5357,2
5358,3
5359,1
5360,1
5361,7
5362,2
5363,4
5364,1
5365,24
5366,1
5367,3
5368,43
5369,3
5370,5
5371,1
5372,3
5373,28
5374,3
5375,20
5376,2
5377,20
5378,9
5379,1
5380,1
5381,7
5382,2
5383,3
5384,2
5385,1
5386,3
5387,1
5388,6
5389,2
5390,4
5391,4
5392,1
5393,6
5394,1
5395,16
5396,56
5397,13
5398,1
5399,1
5400,1
5401,2
5402,1
5403,3
5404,1
5405,3
5406,22
5407,60
5408,8
5409,4
5410,4
5411,9
5412,16
5413,4
5414,1
5415,1
5416,1
5417,1
5418,56
5419,1
5420,1
5421,14
5422,1
5423,2
5424,1
5425,1
5426,1
5427,1
5428,1
5429,13
5430,2
5431,2
5432,5
5433,4
5434,21
5435,2
5436,16
5437,4
5438,1
5439,2
5440,2
5441,1
5442,38
5443,1
5444,2
5445,3
5446,1
5447,1
5448,6
5449,3
5450,19
5451,1
5452,1
5453,12
5454,15
5455,1
5456,1
5457,1
5458,7
5459,1
5460,6
5461,5
5462,1
5463,1
5464,1
5465,2
5466,1
5467,2
5468,11
5469,8
5470,23
5471,14
5472,1
5473,1
5474,1
5475,4
5476,1
5477,2
5478,3
5479,1
5480,2
5481,8
5482,5
5483,3
5484,33
5485,4
5486,6
5487,1
5488,1
5489,14
5490,5
5491,14
5492,33
5493,4
5494,1
5495,8
5496,4
5497,2
5498,1
5499,14
5500,2
5501,1
5502,2
5503,6
5504,10
5505,1
5506,12
5507,1
5508,11
5509,12
5510,1
5511,9
5512,3
5513,7
5514,1
5515,1
5516,86
5517,7
5518,1
5519,53
5520,8
5521,1
5522,19
5523,1
5524,3
5525,3
5526,6
5527,1
5528,8
5529,2
5530,6
5531,4
5532,1
5533,51
5534,13
5535,21
5536,6
5537,4
5538,1
5539,3
5540,31
5541,1
5542,1
5543,1
5544,2
5545,27
5546,5
5547,2
5548,1
5549,1
5550,1
5551,2
5552,14
5553,5
5554,1
5555,36
5556,1
5557,25
5558,1
5559,6
5560,1
5561,1
5562,9
5563,2
5564,1
5565,8
5566,1
5567,5
5568,2
5569,16
5570,1
5571,3
5572,2
5573,4
5574,1
5575,1
5576,1
5577,16
5578,2
5579,1
5580,3
5581,1
5582,5
5583,1
5584,2
5585,5
5586,3
5587,8
5588,4
5589,4
5590,3
5591,1
5592,3
5593,10
5594,1
5595,32
5596,6
5597,9
5598,1
5599,3
5600,13
5601,13
5602,1
5603,2
5604,1
5605,4
5606,6
5607,7
5608,2
5609,1
5610,7
5611,1
5612,4
5613,4
5614,2
5615,7
5616,5
5617,2
5618,1
5619,4
5620,40
5621,16
5622,2
5623,6
5624,10
5625,3
5626,1
5627,1
5628,2
5629,2
5630,2
5631,1
5632,15
5633,3
5634,1
5635,20
5636,16
5637,5
5638,1
5639,1
5640,4
5641,15
5642,4
5643,4
5644,32
5645,2
5646,2
5647,2
5648,1
5649,1
5650,1
5651,84
5652,7
5653,10
5654,5
5655,6
5656,4
5657,1
5658,1
5659,1
5660,4
5661,1
5662,2
5663,2
5664,4
5665,1
5666,1
5667,6
5668,3
5669,2
5670,4
5671,1
5672,1
5673,1
5674,21
5675,1
5676,1
5677,1
5678,1
5679,4
5680,1
5681,1
5682,17
5683,15
5684,1
5685,3
5686,3
5687,3
5688,5
5689,1
5690,29
5691,7
5692,2
5693,1
5694,1
5695,5
5696,6
5697,18
5698,7
5699,1
5700,1
5701,1
5702,6
5703,1
5704,41
5705,3
5706,2
5707,4
5708,1
5709,1
5710,4
5711,16
5712,4
5713,4
5714,1
5715,4
5716,1
5717,2
5718,50
5719,1
5720,3
5721,1
5722,7
5723,16
5724,3
5725,7
5726,4
5727,1
5728,1
5729,2
5730,1
5731,1
5732,9
5733,1
5734,1
5735,29
5736,2
5737,1
5738,2
5739,1
5740,1
5741,1
5742,15
5743,1
5744,2
5745,2
5746,5
5747,1
5748,3
5749,1
5750,1
5751,2
5752,5
5753,1
5754,3
5755,1
5756,2
5757,2
5758,1
5759,2
5760,1
5761,1
5762,1
5763,1
5764,2
5765,1
5766,10
5767,2
5768,7
5769,6
5770,2
5771,7
5772,4
5773,10
5774,1
5775,1
5776,39
5777,15
5778,23
5779,3
5780,1
5781,1
5782,4
5783,4
5784,3
5785,2
5786,2
5787,1
5788,1
5789,1
5790,2
5791,1
5792,84
5793,38
